
CondaError: Run 'conda init' before 'conda activate'

[GPU 0] Subsets 1-4 (4 tasks)

>>>>>>>>>> [GPU 0] (1/4) actions-zzid2-zb1hq-fsod-amih <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'actions-zzid2-zb1hq-fsod-amih', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:08 [INFO] Model loaded in 25.10 s
17:40:08 [INFO] Found 1 subset(s): ['actions-zzid2-zb1hq-fsod-amih']
17:40:08 [INFO] Dataset loaded: subset=actions-zzid2-zb1hq-fsod-amih, samples=726, categories={1: 'Attack', 2: 'Block', 3: 'Defense', 4: 'Serve', 5: 'Set', 6: 'ball'} (0.21 s)
17:40:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 1/726 | category=Attack | supports=10 | candidates=28 | visual=30 tv=25 text=0 | 7.01 s
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.251
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.265
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.385
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.335
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.239
19:10:07 [INFO]   [text] AP=0.2014  AP50=0.2833  AP75=0.2179  AP_s=0.2428  AP_m=0.2570  AP_l=0.1572
19:10:07 [INFO] ============================================================
19:10:07 [INFO] TIMING SUMMARY
19:10:07 [INFO] ============================================================
19:10:07 [INFO] 
19:10:07 [INFO] --- Timing ---
19:10:07 [INFO] Model loading:    10.39 s
19:10:07 [INFO] Total inference:  995.07 s
19:10:07 [INFO] Samples processed: 237
19:10:07 [INFO] Avg per sample:   4.007 s
19:10:07 [INFO] Min per sample:   2.453 s
19:10:07 [INFO] Max per sample:   7.855 s
19:10:07 [INFO] Submission pickle files saved to results/20260513_185322_all-elements-fsod-mebv_test/submissions
19:10:07 [INFO] Results saved to results/20260513_185322_all-elements-fsod-mebv_test/results.json
19:10:07 [INFO] Log file: results/20260513_185322_all-elements-fsod-mebv_test/inference.log
>>>>>>>>>> [GPU 0] all-elements-fsod-mebv DONE <<<<<<<<<<
>>>>>>>>>> [GPU 0] (4/4) aquarium-combined-fsod-gjvb <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
19:10:13 [INFO] ============================================================
19:10:13 [INFO] RF20VL Few-Shot Object Detection — Inference
19:10:13 [INFO] ============================================================
19:10:13 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'aquarium-combined-fsod-gjvb', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
19:10:13 [INFO] Loading Sam3Segmenter on cuda ...
19:10:23 [INFO] Model loaded in 10.26 s
19:10:23 [INFO] Found 1 subset(s): ['aquarium-combined-fsod-gjvb']
19:10:23 [INFO] Dataset loaded: subset=aquarium-combined-fsod-gjvb, samples=92, categories={1: 'fish', 2: 'jellyfish', 3: 'penguin', 4: 'puffin', 5: 'shark', 6: 'starfish', 7: 'stingray'} (0.18 s)
19:10:28 [INFO] [aquarium-combined-fsod-gjvb] sample 1/92 | category=fish | supports=7 | candidates=6 | visual=8 tv=9 text=10 | 4.64 s
19:10:34 [INFO] [aquarium-combined-fsod-gjvb] sample 2/92 | category=fish | supports=7 | candidates=24 | visual=22 tv=22 text=23 | 5.45 s
19:10:41 [INFO] [aquarium-combined-fsod-gjvb] sample 3/92 | category=fish | supports=7 | candidates=30 | visual=31 tv=31 text=33 | 5.94 s
19:10:46 [INFO] [aquarium-combined-fsod-gjvb] sample 4/92 | category=fish | supports=7 | candidates=5 | visual=5 tv=5 text=6 | 4.13 s
19:10:51 [INFO] [aquarium-combined-fsod-gjvb] sample 5/92 | category=fish | supports=7 | candidates=6 | visual=6 tv=6 text=5 | 4.16 s
19:10:56 [INFO] [aquarium-combined-fsod-gjvb] sample 6/92 | category=fish | supports=7 | candidates=8 | visual=3 tv=16 text=11 | 4.42 s
19:11:02 [INFO] [aquarium-combined-fsod-gjvb] sample 7/92 | category=fish | supports=7 | candidates=29 | visual=30 tv=33 text=39 | 5.90 s
19:11:09 [INFO] [aquarium-combined-fsod-gjvb] sample 8/92 | category=fish | supports=7 | candidates=28 | visual=18 tv=18 text=21 | 5.79 s
19:11:15 [INFO] [aquarium-combined-fsod-gjvb] sample 9/92 | category=fish | supports=7 | candidates=2 | visual=1 tv=1 text=1 | 5.00 s
19:11:20 [INFO] [aquarium-combined-fsod-gjvb] sample 10/92 | category=fish | supports=7 | candidates=7 | visual=6 tv=7 text=7 | 4.22 s
19:11:25 [INFO] [aquarium-combined-fsod-gjvb] sample 11/92 | category=fish | supports=7 | candidates=15 | visual=16 tv=16 text=16 | 4.75 s
19:11:31 [INFO] [aquarium-combined-fsod-gjvb] sample 12/92 | category=fish | supports=7 | candidates=4 | visual=5 tv=12 text=11 | 5.23 s
19:11:38 [INFO] [aquarium-combined-fsod-gjvb] sample 13/92 | category=fish | supports=7 | candidates=32 | visual=32 tv=32 text=36 | 6.07 s
19:11:43 [INFO] [aquarium-combined-fsod-gjvb] sample 14/92 | category=fish | supports=7 | candidates=6 | visual=5 tv=5 text=6 | 4.09 s
19:11:48 [INFO] [aquarium-combined-fsod-gjvb] sample 15/92 | category=fish | supports=7 | candidates=13 | visual=13 tv=14 text=14 | 4.62 s
19:11:53 [INFO] [aquarium-combined-fsod-gjvb] sample 16/92 | category=fish | supports=7 | candidates=2 | visual=2 tv=2 text=2 | 3.80 s
19:11:59 [INFO] [aquarium-combined-fsod-gjvb] sample 17/92 | category=fish | supports=7 | candidates=13 | visual=4 tv=3 text=19 | 5.88 s
19:12:04 [INFO] [aquarium-combined-fsod-gjvb] sample 18/92 | category=fish | supports=7 | candidates=5 | visual=4 tv=5 text=2 | 4.39 s
19:12:10 [INFO] [aquarium-combined-fsod-gjvb] sample 19/92 | category=fish | supports=7 | candidates=16 | visual=15 tv=15 text=17 | 4.81 s
19:12:14 [INFO] [aquarium-combined-fsod-gjvb] sample 20/92 | category=fish | supports=7 | candidates=4 | visual=5 tv=5 text=2 | 3.97 s
19:12:19 [INFO] [aquarium-combined-fsod-gjvb] sample 21/92 | category=fish | supports=7 | candidates=5 | visual=5 tv=5 text=4 | 4.01 s
19:12:26 [INFO] [aquarium-combined-fsod-gjvb] sample 22/92 | category=fish | supports=7 | candidates=30 | visual=32 tv=32 text=32 | 5.91 s
19:12:31 [INFO] [aquarium-combined-fsod-gjvb] sample 23/92 | category=fish | supports=7 | candidates=20 | visual=19 tv=19 text=18 | 5.18 s
19:12:39 [INFO] [aquarium-combined-fsod-gjvb] sample 24/92 | category=fish | supports=7 | candidates=14 | visual=12 tv=29 text=20 | 6.17 s
19:12:44 [INFO] [aquarium-combined-fsod-gjvb] sample 25/92 | category=fish | supports=7 | candidates=7 | visual=6 tv=9 text=6 | 4.52 s
19:12:50 [INFO] [aquarium-combined-fsod-gjvb] sample 26/92 | category=fish | supports=7 | candidates=10 | visual=9 tv=10 text=8 | 5.69 s
19:12:55 [INFO] [aquarium-combined-fsod-gjvb] sample 27/92 | category=fish | supports=7 | candidates=9 | visual=6 tv=6 text=8 | 4.35 s
19:13:01 [INFO] [aquarium-combined-fsod-gjvb] sample 28/92 | category=fish | supports=7 | candidates=2 | visual=2 tv=13 text=7 | 5.00 s
19:13:08 [INFO] [aquarium-combined-fsod-gjvb] sample 29/92 | category=fish | supports=7 | candidates=14 | visual=13 tv=11 text=9 | 5.94 s
19:13:14 [INFO] [aquarium-combined-fsod-gjvb] sample 30/92 | category=fish | supports=7 | candidates=8 | visual=35 tv=11 text=8 | 5.57 s
19:13:21 [INFO] [aquarium-combined-fsod-gjvb] sample 31/92 | category=fish | supports=7 | candidates=17 | visual=19 tv=19 text=12 | 6.15 s
19:13:27 [INFO] [aquarium-combined-fsod-gjvb] sample 32/92 | category=fish | supports=7 | candidates=20 | visual=17 tv=18 text=14 | 5.16 s
19:13:30 [INFO] [aquarium-combined-fsod-gjvb] sample 33/92 | category=jellyfish | supports=2 | candidates=6 | visual=6 tv=6 text=3 | 2.30 s
19:13:32 [INFO] [aquarium-combined-fsod-gjvb] sample 34/92 | category=jellyfish | supports=2 | candidates=0 | visual=0 tv=34 text=34 | 1.85 s
19:13:35 [INFO] [aquarium-combined-fsod-gjvb] sample 35/92 | category=jellyfish | supports=2 | candidates=9 | visual=8 tv=10 text=7 | 2.56 s
19:13:37 [INFO] [aquarium-combined-fsod-gjvb] sample 36/92 | category=jellyfish | supports=2 | candidates=0 | visual=0 tv=67 text=67 | 2.44 s
19:13:40 [INFO] [aquarium-combined-fsod-gjvb] sample 37/92 | category=jellyfish | supports=2 | candidates=4 | visual=4 tv=4 text=7 | 2.17 s
19:13:42 [INFO] [aquarium-combined-fsod-gjvb] sample 38/92 | category=jellyfish | supports=2 | candidates=7 | visual=9 tv=9 text=9 | 2.37 s
19:13:44 [INFO] [aquarium-combined-fsod-gjvb] sample 39/92 | category=jellyfish | supports=2 | candidates=0 | visual=0 tv=22 text=22 | 1.85 s
19:13:46 [INFO] [aquarium-combined-fsod-gjvb] sample 40/92 | category=jellyfish | supports=2 | candidates=0 | visual=0 tv=6 text=6 | 1.85 s
19:13:49 [INFO] [aquarium-combined-fsod-gjvb] sample 41/92 | category=jellyfish | supports=2 | candidates=15 | visual=9 tv=9 text=8 | 2.96 s
19:13:53 [INFO] [aquarium-combined-fsod-gjvb] sample 42/92 | category=penguin | supports=7 | candidates=2 | visual=2 tv=2 text=2 | 3.51 s
19:13:57 [INFO] [aquarium-combined-fsod-gjvb] sample 43/92 | category=penguin | supports=7 | candidates=1 | visual=1 tv=1 text=1 | 3.43 s
19:14:01 [INFO] [aquarium-combined-fsod-gjvb] sample 44/92 | category=penguin | supports=7 | candidates=1 | visual=1 tv=1 text=1 | 3.43 s
19:14:05 [INFO] [aquarium-combined-fsod-gjvb] sample 45/92 | category=penguin | supports=7 | candidates=8 | visual=11 tv=12 text=11 | 3.98 s
19:14:09 [INFO] [aquarium-combined-fsod-gjvb] sample 46/92 | category=penguin | supports=7 | candidates=1 | visual=1 tv=1 text=1 | 3.45 s
19:14:13 [INFO] [aquarium-combined-fsod-gjvb] sample 47/92 | category=penguin | supports=7 | candidates=1 | visual=1 tv=1 text=0 | 3.45 s
19:14:17 [INFO] [aquarium-combined-fsod-gjvb] sample 48/92 | category=penguin | supports=7 | candidates=1 | visual=1 tv=1 text=1 | 3.44 s
19:14:21 [INFO] [aquarium-combined-fsod-gjvb] sample 49/92 | category=penguin | supports=7 | candidates=7 | visual=9 tv=9 text=11 | 3.87 s
19:14:26 [INFO] [aquarium-combined-fsod-gjvb] sample 50/92 | category=penguin | supports=7 | candidates=4 | visual=4 tv=3 text=4 | 3.67 s
19:14:30 [INFO] [aquarium-combined-fsod-gjvb] sample 51/92 | category=puffin | supports=8 | candidates=3 | visual=17 tv=10 text=6 | 4.24 s
19:14:37 [INFO] [aquarium-combined-fsod-gjvb] sample 52/92 | category=puffin | supports=8 | candidates=5 | visual=3 tv=10 text=5 | 5.84 s
19:14:42 [INFO] [aquarium-combined-fsod-gjvb] sample 53/92 | category=puffin | supports=8 | candidates=5 | visual=6 tv=6 text=4 | 4.08 s
19:14:46 [INFO] [aquarium-combined-fsod-gjvb] sample 54/92 | category=puffin | supports=8 | candidates=8 | visual=8 tv=8 text=9 | 4.28 s
19:14:52 [INFO] [aquarium-combined-fsod-gjvb] sample 55/92 | category=shark | supports=8 | candidates=8 | visual=8 tv=7 text=2 | 4.90 s
19:14:59 [INFO] [aquarium-combined-fsod-gjvb] sample 56/92 | category=shark | supports=8 | candidates=31 | visual=21 tv=19 text=1 | 6.62 s
19:15:05 [INFO] [aquarium-combined-fsod-gjvb] sample 57/92 | category=shark | supports=8 | candidates=7 | visual=29 tv=15 text=0 | 4.83 s
19:15:11 [INFO] [aquarium-combined-fsod-gjvb] sample 58/92 | category=shark | supports=8 | candidates=9 | visual=6 tv=5 text=1 | 5.08 s
19:15:17 [INFO] [aquarium-combined-fsod-gjvb] sample 59/92 | category=shark | supports=8 | candidates=6 | visual=5 tv=5 text=1 | 5.69 s
19:15:26 [INFO] [aquarium-combined-fsod-gjvb] sample 60/92 | category=shark | supports=8 | candidates=43 | visual=18 tv=17 text=1 | 7.57 s
19:15:32 [INFO] [aquarium-combined-fsod-gjvb] sample 61/92 | category=shark | supports=8 | candidates=4 | visual=4 tv=4 text=1 | 5.49 s
19:15:42 [INFO] [aquarium-combined-fsod-gjvb] sample 62/92 | category=shark | supports=8 | candidates=58 | visual=33 tv=33 text=2 | 8.74 s
19:15:48 [INFO] [aquarium-combined-fsod-gjvb] sample 63/92 | category=shark | supports=8 | candidates=14 | visual=19 tv=13 text=2 | 5.34 s
19:15:54 [INFO] [aquarium-combined-fsod-gjvb] sample 64/92 | category=shark | supports=8 | candidates=4 | visual=4 tv=5 text=1 | 5.24 s
19:16:02 [INFO] [aquarium-combined-fsod-gjvb] sample 65/92 | category=shark | supports=8 | candidates=34 | visual=17 tv=13 text=4 | 6.84 s
19:16:08 [INFO] [aquarium-combined-fsod-gjvb] sample 66/92 | category=shark | supports=8 | candidates=20 | visual=12 tv=11 text=1 | 5.78 s
19:16:16 [INFO] [aquarium-combined-fsod-gjvb] sample 67/92 | category=shark | supports=8 | candidates=32 | visual=31 tv=31 text=3 | 6.73 s
19:16:24 [INFO] [aquarium-combined-fsod-gjvb] sample 68/92 | category=shark | supports=8 | candidates=45 | visual=21 tv=20 text=2 | 7.66 s
19:16:30 [INFO] [aquarium-combined-fsod-gjvb] sample 69/92 | category=shark | supports=8 | candidates=4 | visual=4 tv=4 text=1 | 4.61 s
19:16:35 [INFO] [aquarium-combined-fsod-gjvb] sample 70/92 | category=shark | supports=8 | candidates=11 | visual=6 tv=4 text=1 | 5.25 s
19:16:43 [INFO] [aquarium-combined-fsod-gjvb] sample 71/92 | category=shark | supports=8 | candidates=16 | visual=14 tv=13 text=0 | 6.26 s
19:16:50 [INFO] [aquarium-combined-fsod-gjvb] sample 72/92 | category=shark | supports=8 | candidates=29 | visual=15 tv=15 text=8 | 6.46 s
19:16:56 [INFO] [aquarium-combined-fsod-gjvb] sample 73/92 | category=stingray | supports=10 | candidates=2 | visual=1 tv=3 text=1 | 5.50 s
19:17:02 [INFO] [aquarium-combined-fsod-gjvb] sample 74/92 | category=stingray | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.90 s
19:17:09 [INFO] [aquarium-combined-fsod-gjvb] sample 75/92 | category=stingray | supports=10 | candidates=6 | visual=5 tv=5 text=1 | 6.39 s
19:17:16 [INFO] [aquarium-combined-fsod-gjvb] sample 76/92 | category=stingray | supports=10 | candidates=6 | visual=7 tv=6 text=2 | 5.28 s
19:17:22 [INFO] [aquarium-combined-fsod-gjvb] sample 77/92 | category=stingray | supports=10 | candidates=3 | visual=4 tv=3 text=1 | 5.04 s
19:17:28 [INFO] [aquarium-combined-fsod-gjvb] sample 78/92 | category=stingray | supports=10 | candidates=10 | visual=8 tv=7 text=3 | 5.70 s
19:17:35 [INFO] [aquarium-combined-fsod-gjvb] sample 79/92 | category=stingray | supports=10 | candidates=10 | visual=13 tv=13 text=2 | 5.59 s
19:17:43 [INFO] [aquarium-combined-fsod-gjvb] sample 80/92 | category=stingray | supports=10 | candidates=4 | visual=4 tv=3 text=1 | 6.42 s
19:17:49 [INFO] [aquarium-combined-fsod-gjvb] sample 81/92 | category=stingray | supports=10 | candidates=3 | visual=8 tv=8 text=1 | 5.06 s
19:17:55 [INFO] [aquarium-combined-fsod-gjvb] sample 82/92 | category=stingray | supports=10 | candidates=6 | visual=8 tv=7 text=0 | 5.34 s
19:18:02 [INFO] [aquarium-combined-fsod-gjvb] sample 83/92 | category=stingray | supports=10 | candidates=4 | visual=4 tv=3 text=1 | 6.32 s
19:18:09 [INFO] [aquarium-combined-fsod-gjvb] sample 84/92 | category=stingray | supports=10 | candidates=8 | visual=6 tv=6 text=3 | 5.46 s
19:18:17 [INFO] [aquarium-combined-fsod-gjvb] sample 85/92 | category=stingray | supports=10 | candidates=6 | visual=10 tv=3 text=2 | 6.43 s
19:18:23 [INFO] [aquarium-combined-fsod-gjvb] sample 86/92 | category=stingray | supports=10 | candidates=5 | visual=12 tv=5 text=2 | 5.22 s
19:18:30 [INFO] [aquarium-combined-fsod-gjvb] sample 87/92 | category=stingray | supports=10 | candidates=14 | visual=11 tv=10 text=4 | 5.91 s
19:18:36 [INFO] [aquarium-combined-fsod-gjvb] sample 88/92 | category=stingray | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.99 s
19:18:42 [INFO] [aquarium-combined-fsod-gjvb] sample 89/92 | category=stingray | supports=10 | candidates=4 | visual=9 tv=4 text=2 | 5.11 s
19:18:48 [INFO] [aquarium-combined-fsod-gjvb] sample 90/92 | category=stingray | supports=10 | candidates=12 | visual=17 tv=16 text=0 | 5.71 s
19:18:56 [INFO] [aquarium-combined-fsod-gjvb] sample 91/92 | category=stingray | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 6.11 s
19:19:02 [INFO] [aquarium-combined-fsod-gjvb] sample 92/92 | category=stingray | supports=10 | candidates=10 | visual=12 tv=12 text=2 | 5.56 s
19:19:03 [INFO] --- COCO Evaluation: aquarium-combined-fsod-gjvb ---
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.11s).
Accumulating evaluation results...
DONE (t=0.02s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.262
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.388
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.278
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.172
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.285
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.135
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.419
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.456
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.313
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.480
19:19:03 [INFO]   [visual] AP=0.2618  AP50=0.3883  AP75=0.2778  AP_s=0.0000  AP_m=0.1723  AP_l=0.2852
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.17s).
Accumulating evaluation results...
DONE (t=0.02s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.339
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.529
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.361
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.236
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.374
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.146
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.496
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.584
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.451
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.617
19:19:03 [INFO]   [tv] AP=0.3385  AP50=0.5295  AP75=0.3609  AP_s=0.0000  AP_m=0.2360  AP_l=0.3744
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.16s).
Accumulating evaluation results...
DONE (t=0.02s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.396
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.646
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.391
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.103
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.187
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.441
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.178
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.432
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.506
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.550
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.288
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.543
19:19:03 [INFO]   [text] AP=0.3958  AP50=0.6458  AP75=0.3911  AP_s=0.1027  AP_m=0.1865  AP_l=0.4407
19:19:03 [INFO] ============================================================
19:19:03 [INFO] TIMING SUMMARY
19:19:03 [INFO] ============================================================
19:19:03 [INFO] 
19:19:03 [INFO] --- Timing ---
19:19:03 [INFO] Model loading:    10.26 s
19:19:03 [INFO] Total inference:  520.12 s
19:19:03 [INFO] Samples processed: 92
19:19:03 [INFO] Avg per sample:   4.924 s
19:19:03 [INFO] Min per sample:   1.846 s
19:19:03 [INFO] Max per sample:   8.735 s
19:19:03 [INFO] Submission pickle files saved to results/20260513_191013_aquarium-combined-fsod-gjvb_test/submissions
19:19:03 [INFO] Results saved to results/20260513_191013_aquarium-combined-fsod-gjvb_test/results.json
19:19:03 [INFO] Log file: results/20260513_191013_aquarium-combined-fsod-gjvb_test/inference.log
>>>>>>>>>> [GPU 0] aquarium-combined-fsod-gjvb DONE <<<<<<<<<<

[GPU 0] All done.
