
CondaError: Run 'conda init' before 'conda activate'

[GPU 3] Subsets 13-16 (4 tasks)

>>>>>>>>>> [GPU 3] (1/4) recode-waste-czvmg-fsod-yxsw <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'recode-waste-czvmg-fsod-yxsw', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:04 [INFO] Model loaded in 21.42 s
17:40:04 [INFO] Found 1 subset(s): ['recode-waste-czvmg-fsod-yxsw']
17:40:05 [INFO] Dataset loaded: subset=recode-waste-czvmg-fsod-yxsw, samples=1421, categories={1: 'aggregate', 2: 'cardboard', 3: 'hard plastic', 4: 'metal', 5: 'soft plastic', 6: 'timber'} (0.34 s)
17:40:11 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1/1421 | category=aggregate | supports=2 | candidates=49 | visual=60 tv=60 text=0 | 6.27 s
20:22:06 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 46/112 | category=Gimel | supports=10 | candidates=2 | visual=2 tv=2 text=0 | 5.16 s
20:22:12 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 47/112 | category=Gimel | supports=10 | candidates=8 | visual=5 tv=6 text=0 | 5.59 s
20:22:20 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 48/112 | category=Gimel | supports=10 | candidates=6 | visual=12 tv=8 text=0 | 6.82 s
20:22:28 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 49/112 | category=Gimel | supports=10 | candidates=9 | visual=8 tv=6 text=0 | 7.13 s
20:22:36 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 50/112 | category=Gimel | supports=10 | candidates=9 | visual=10 tv=9 text=0 | 7.14 s
20:22:43 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 51/112 | category=Hay | supports=10 | candidates=6 | visual=4 tv=4 text=0 | 5.91 s
20:22:50 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 52/112 | category=Hay | supports=10 | candidates=8 | visual=6 tv=4 text=0 | 6.06 s
20:22:57 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 53/112 | category=Hay | supports=10 | candidates=5 | visual=3 tv=2 text=0 | 5.83 s
20:23:05 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 54/112 | category=Hay | supports=10 | candidates=6 | visual=5 tv=4 text=0 | 6.55 s
20:23:12 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 55/112 | category=Hay | supports=10 | candidates=6 | visual=5 tv=4 text=0 | 5.88 s
20:23:20 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 56/112 | category=Hay | supports=10 | candidates=4 | visual=4 tv=3 text=0 | 6.37 s
20:23:29 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 57/112 | category=Hay | supports=10 | candidates=24 | visual=13 tv=12 text=0 | 7.95 s
20:23:36 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 58/112 | category=Hay | supports=10 | candidates=8 | visual=4 tv=4 text=0 | 5.83 s
20:23:43 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 59/112 | category=Hay | supports=10 | candidates=12 | visual=9 tv=8 text=0 | 6.36 s
20:23:51 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 60/112 | category=Hay | supports=10 | candidates=11 | visual=8 tv=8 text=0 | 6.99 s
20:24:00 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 61/112 | category=Hay | supports=10 | candidates=15 | visual=5 tv=5 text=0 | 7.28 s
20:24:08 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 62/112 | category=Hay | supports=10 | candidates=7 | visual=7 tv=4 text=0 | 6.63 s
20:24:16 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 63/112 | category=Hay | supports=10 | candidates=3 | visual=3 tv=3 text=0 | 6.31 s
20:24:24 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 64/112 | category=Hay | supports=10 | candidates=14 | visual=7 tv=7 text=0 | 7.15 s
20:24:31 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 65/112 | category=Nun | supports=10 | candidates=4 | visual=4 tv=4 text=0 | 5.84 s
20:24:38 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 66/112 | category=Nun | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 5.85 s
20:24:45 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 67/112 | category=Nun | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 5.86 s
20:24:54 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 68/112 | category=Nun | supports=10 | candidates=6 | visual=8 tv=5 text=0 | 7.17 s
20:25:01 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 69/112 | category=Nun | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 5.55 s
20:25:09 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 70/112 | category=Nun | supports=10 | candidates=8 | visual=5 tv=5 text=0 | 6.28 s
20:25:16 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 71/112 | category=Nun | supports=10 | candidates=5 | visual=5 tv=3 text=0 | 5.81 s
20:25:25 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 72/112 | category=Nun | supports=10 | candidates=19 | visual=13 tv=13 text=0 | 7.16 s
20:25:33 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 73/112 | category=Nun | supports=10 | candidates=16 | visual=13 tv=13 text=0 | 6.93 s
20:25:40 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 74/112 | category=Nun | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 5.88 s
20:25:47 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 75/112 | category=Nun | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 5.79 s
20:25:55 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 76/112 | category=Nun | supports=10 | candidates=8 | visual=1 tv=1 text=0 | 6.05 s
20:26:03 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 77/112 | category=Nun | supports=10 | candidates=10 | visual=8 tv=6 text=0 | 6.48 s
20:26:11 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 78/112 | category=Nun | supports=10 | candidates=10 | visual=7 tv=7 text=0 | 6.75 s
20:26:20 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 79/112 | category=Nun | supports=10 | candidates=7 | visual=5 tv=5 text=0 | 6.51 s
20:26:28 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 80/112 | category=Nun | supports=10 | candidates=10 | visual=8 tv=8 text=0 | 6.77 s
20:26:35 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 81/112 | category=Shin | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 5.71 s
20:26:43 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 82/112 | category=Shin | supports=10 | candidates=5 | visual=2 tv=5 text=0 | 6.18 s
20:26:49 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 83/112 | category=Shin | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 5.67 s
20:26:56 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 84/112 | category=Shin | supports=10 | candidates=1 | visual=4 tv=2 text=0 | 5.85 s
20:27:05 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 85/112 | category=Shin | supports=10 | candidates=14 | visual=12 tv=11 text=0 | 6.88 s
20:27:12 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 86/112 | category=Shin | supports=10 | candidates=4 | visual=5 tv=4 text=0 | 6.10 s
20:27:20 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 87/112 | category=Shin | supports=10 | candidates=11 | visual=14 tv=13 text=0 | 6.63 s
20:27:27 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 88/112 | category=Shin | supports=10 | candidates=5 | visual=4 tv=4 text=0 | 6.19 s
20:27:34 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 89/112 | category=Shin | supports=10 | candidates=6 | visual=4 tv=4 text=0 | 5.84 s
20:27:42 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 90/112 | category=Shin | supports=10 | candidates=7 | visual=10 tv=9 text=0 | 6.33 s
20:27:50 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 91/112 | category=Shin | supports=10 | candidates=8 | visual=6 tv=8 text=0 | 6.42 s
20:27:57 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 92/112 | category=Shin | supports=10 | candidates=7 | visual=6 tv=5 text=0 | 6.38 s
20:28:05 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 93/112 | category=Shin | supports=10 | candidates=8 | visual=9 tv=9 text=0 | 6.40 s
20:28:10 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 94/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.27 s
20:28:15 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 95/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:28:19 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 96/112 | category=Spinning Dreidel | supports=10 | candidates=2 | visual=2 tv=2 text=0 | 4.35 s
20:28:24 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 97/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:28:29 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 98/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.28 s
20:28:33 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 99/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.29 s
20:28:38 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 100/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.29 s
20:28:42 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 101/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.29 s
20:28:47 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 102/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.29 s
20:28:51 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 103/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:28:56 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 104/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.29 s
20:29:01 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 105/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.27 s
20:29:05 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 106/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.28 s
20:29:10 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 107/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.26 s
20:29:14 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 108/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.27 s
20:29:19 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 109/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:29:23 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 110/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.27 s
20:29:28 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 111/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.28 s
20:29:32 [INFO] [the-dreidel-project-anzyr-fsod-zejm] sample 112/112 | category=Spinning Dreidel | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.29 s
20:29:33 [INFO] --- COCO Evaluation: the-dreidel-project-anzyr-fsod-zejm ---
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.04s).
Accumulating evaluation results...
DONE (t=0.02s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.440
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.584
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.496
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.275
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.442
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.399
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.671
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.677
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.400
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.685
20:29:33 [INFO]   [visual] AP=0.4403  AP50=0.5843  AP75=0.4960  AP_s=0.0000  AP_m=0.2753  AP_l=0.4421
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.04s).
Accumulating evaluation results...
DONE (t=0.04s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.428
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.562
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.490
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.271
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.427
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.385
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.646
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.653
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.400
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.652
20:29:33 [INFO]   [tv] AP=0.4278  AP50=0.5621  AP75=0.4903  AP_s=0.0000  AP_m=0.2708  AP_l=0.4268
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.02s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.168
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.188
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.188
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.000
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.171
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.128
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.172
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.172
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.175
20:29:33 [INFO]   [text] AP=0.1679  AP50=0.1885  AP75=0.1885  AP_s=0.0000  AP_m=0.0000  AP_l=0.1711
20:29:33 [INFO] ============================================================
20:29:33 [INFO] TIMING SUMMARY
20:29:33 [INFO] ============================================================
20:29:33 [INFO] 
20:29:33 [INFO] --- Timing ---
20:29:33 [INFO] Model loading:    10.28 s
20:29:33 [INFO] Total inference:  815.29 s
20:29:33 [INFO] Samples processed: 112
20:29:33 [INFO] Avg per sample:   5.987 s
20:29:33 [INFO] Min per sample:   4.264 s
20:29:33 [INFO] Max per sample:   7.948 s
20:29:33 [INFO] Submission pickle files saved to results/20260513_201547_the-dreidel-project-anzyr-fsod-zejm_test/submissions
20:29:33 [INFO] Results saved to results/20260513_201547_the-dreidel-project-anzyr-fsod-zejm_test/results.json
20:29:33 [INFO] Log file: results/20260513_201547_the-dreidel-project-anzyr-fsod-zejm_test/inference.log
>>>>>>>>>> [GPU 3] the-dreidel-project-anzyr-fsod-zejm DONE <<<<<<<<<<
>>>>>>>>>> [GPU 3] (4/4) trail-camera-fsod-egos <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
20:29:38 [INFO] ============================================================
20:29:38 [INFO] RF20VL Few-Shot Object Detection — Inference
20:29:38 [INFO] ============================================================
20:29:38 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'trail-camera-fsod-egos', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
20:29:38 [INFO] Loading Sam3Segmenter on cuda ...
20:29:49 [INFO] Model loaded in 10.24 s
20:29:49 [INFO] Found 1 subset(s): ['trail-camera-fsod-egos']
20:29:49 [INFO] Dataset loaded: subset=trail-camera-fsod-egos, samples=132, categories={1: 'Deer', 2: 'Hog'} (0.18 s)
20:29:53 [INFO] [trail-camera-fsod-egos] sample 1/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.65 s
20:29:58 [INFO] [trail-camera-fsod-egos] sample 2/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.23 s
20:30:02 [INFO] [trail-camera-fsod-egos] sample 3/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.17 s
20:30:07 [INFO] [trail-camera-fsod-egos] sample 4/132 | category=Deer | supports=10 | candidates=2 | visual=1 tv=1 text=1 | 4.27 s
20:30:11 [INFO] [trail-camera-fsod-egos] sample 5/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.19 s
20:30:15 [INFO] [trail-camera-fsod-egos] sample 6/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.21 s
20:30:20 [INFO] [trail-camera-fsod-egos] sample 7/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.22 s
20:30:24 [INFO] [trail-camera-fsod-egos] sample 8/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.22 s
20:30:34 [INFO] [trail-camera-fsod-egos] sample 9/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 9.22 s
20:30:38 [INFO] [trail-camera-fsod-egos] sample 10/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.21 s
20:30:48 [INFO] [trail-camera-fsod-egos] sample 11/132 | category=Deer | supports=10 | candidates=3 | visual=3 tv=3 text=0 | 9.14 s
20:30:52 [INFO] [trail-camera-fsod-egos] sample 12/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.19 s
20:30:57 [INFO] [trail-camera-fsod-egos] sample 13/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.17 s
20:31:01 [INFO] [trail-camera-fsod-egos] sample 14/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.27 s
20:31:05 [INFO] [trail-camera-fsod-egos] sample 15/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.28 s
20:31:10 [INFO] [trail-camera-fsod-egos] sample 16/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.20 s
20:31:14 [INFO] [trail-camera-fsod-egos] sample 17/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.20 s
20:31:19 [INFO] [trail-camera-fsod-egos] sample 18/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:31:23 [INFO] [trail-camera-fsod-egos] sample 19/132 | category=Deer | supports=10 | candidates=3 | visual=3 tv=3 text=2 | 4.34 s
20:31:27 [INFO] [trail-camera-fsod-egos] sample 20/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.20 s
20:31:32 [INFO] [trail-camera-fsod-egos] sample 21/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.21 s
20:31:36 [INFO] [trail-camera-fsod-egos] sample 22/132 | category=Deer | supports=10 | candidates=4 | visual=3 tv=3 text=0 | 4.49 s
20:31:41 [INFO] [trail-camera-fsod-egos] sample 23/132 | category=Deer | supports=10 | candidates=2 | visual=1 tv=2 text=1 | 4.28 s
20:31:45 [INFO] [trail-camera-fsod-egos] sample 24/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.21 s
20:31:50 [INFO] [trail-camera-fsod-egos] sample 25/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.28 s
20:31:54 [INFO] [trail-camera-fsod-egos] sample 26/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.20 s
20:31:58 [INFO] [trail-camera-fsod-egos] sample 27/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.20 s
20:32:04 [INFO] [trail-camera-fsod-egos] sample 28/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=2 | 5.20 s
20:32:13 [INFO] [trail-camera-fsod-egos] sample 29/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 8.92 s
20:32:18 [INFO] [trail-camera-fsod-egos] sample 30/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.27 s
20:32:22 [INFO] [trail-camera-fsod-egos] sample 31/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.28 s
20:32:27 [INFO] [trail-camera-fsod-egos] sample 32/132 | category=Deer | supports=10 | candidates=2 | visual=1 tv=1 text=1 | 4.27 s
20:32:31 [INFO] [trail-camera-fsod-egos] sample 33/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.27 s
20:32:35 [INFO] [trail-camera-fsod-egos] sample 34/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.27 s
20:32:40 [INFO] [trail-camera-fsod-egos] sample 35/132 | category=Deer | supports=10 | candidates=4 | visual=4 tv=4 text=4 | 4.42 s
20:32:44 [INFO] [trail-camera-fsod-egos] sample 36/132 | category=Deer | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.21 s
20:32:49 [INFO] [trail-camera-fsod-egos] sample 37/132 | category=Deer | supports=10 | candidates=2 | visual=1 tv=1 text=1 | 4.28 s
20:32:53 [INFO] [trail-camera-fsod-egos] sample 38/132 | category=Deer | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.27 s
